Show,EpId,ClipId,Start,Stop,Start_5_sec,Stop_5_sec,is_probably_host,speaker,clip_silhouette_score,SEP12k,SEP28k-E,SEP28k-T,SEP28k-D,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
HeStutters,19,6,48006080,48054080,47990080,48070080,FALSE,HeStutters_19_0,0.6817381382,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,7,48344640,48392640,48328640,48408640,TRUE,Pamela Mertz,0.5514463186,,train,test,test,0,0,0,1,2,0,1,0,0,1,0,0
HeStutters,19,8,48375520,48423520,48359520,48439520,TRUE,Pamela Mertz,0.3902224898,,train,test,test,0,0,0,2,1,0,0,0,1,0,0,0
HeStutters,19,9,48403360,48451360,48387360,48467360,FALSE,HeStutters_19_0,0.7126839161,train,test,train,dev,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,19,10,7933120,7981120,7917120,7997120,TRUE,Pamela Mertz,0.1777448058,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,19,11,7966400,8014400,7950400,8030400,TRUE,Pamela Mertz,0.4764502347,,train,test,test,0,0,0,1,0,2,0,0,1,2,0,0
HeStutters,19,12,8812640,8860640,8796640,8876640,FALSE,HeStutters_19_0,0.7014727592,train,test,train,dev,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,19,13,8844640,8892640,8828640,8908640,FALSE,HeStutters_19_0,0.6916334629,train,test,train,dev,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,19,14,9229920,9277920,9213920,9293920,TRUE,Pamela Mertz,0.3870746195,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,19,15,9261440,9309440,9245440,9325440,TRUE,Pamela Mertz,0.4442580044,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,16,9560480,9608480,9544480,9624480,TRUE,Pamela Mertz,0.4908703566,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,17,9590880,9638880,9574880,9654880,TRUE,Pamela Mertz,0.4646932781,,train,test,test,0,0,0,0,1,2,0,0,0,0,0,0
HeStutters,19,18,10008480,10056480,9992480,10072480,FALSE,HeStutters_19_0,0.6096356511,train,test,train,dev,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,19,19,9977920,10025920,9961920,10041920,FALSE,HeStutters_19_0,0.6415807009,train,test,train,dev,0,0,1,1,0,0,0,3,1,0,0,0
HeStutters,19,20,10881440,10929440,10865440,10945440,TRUE,Pamela Mertz,0.3893545866,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,19,21,10919520,10967520,10903520,10983520,TRUE,Pamela Mertz,0.4265416563,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,22,11009440,11057440,10993440,11073440,TRUE,Pamela Mertz,0.4165424705,,train,test,test,0,0,2,1,0,0,0,3,1,0,0,0
HeStutters,19,23,11055360,11103360,11039360,11119360,TRUE,Pamela Mertz,0.5485534072,,train,test,test,0,0,0,2,2,0,0,0,0,0,0,0
HeStutters,19,24,11820960,11868960,11804960,11884960,TRUE,Pamela Mertz,0.199147433,,train,test,test,0,0,0,1,0,0,0,3,2,2,0,0
HeStutters,19,25,11853440,11901440,11837440,11917440,TRUE,Pamela Mertz,0.5133296251,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0
HeStutters,19,26,11891680,11939680,11875680,11955680,TRUE,Pamela Mertz,0.5144588351,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,27,12270240,12318240,12254240,12334240,TRUE,Pamela Mertz,0.2457598895,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,19,28,12302560,12350560,12286560,12366560,TRUE,Pamela Mertz,0.4879049659,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0
HeStutters,19,29,1220000,1268000,1204000,1284000,FALSE,HeStutters_19_0,0.7005470395,train,test,train,dev,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,19,30,1249280,1297280,1233280,1313280,TRUE,Pamela Mertz,0.4495357275,,train,test,test,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,19,31,12643200,12691200,12627200,12707200,TRUE,Pamela Mertz,0.2691413164,,train,test,test,0,1,1,1,1,0,0,3,2,1,0,0
HeStutters,19,32,12673920,12721920,12657920,12737920,TRUE,Pamela Mertz,0.5044699907,,train,test,test,0,0,0,1,0,1,0,0,1,1,0,0
HeStutters,19,33,14547520,14595520,14531520,14611520,TRUE,Pamela Mertz,0.2584120333,,train,test,test,0,0,0,0,0,0,0,3,3,3,0,0
HeStutters,19,34,14577120,14625120,14561120,14641120,TRUE,Pamela Mertz,0.5408260226,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,35,14682880,14730880,14666880,14746880,TRUE,Pamela Mertz,0.4097068608,,train,test,test,0,0,2,1,0,0,0,3,1,0,0,0
HeStutters,19,36,14712000,14760000,14696000,14776000,TRUE,Pamela Mertz,0.4595819116,,train,test,test,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,19,37,15012800,15060800,14996800,15076800,TRUE,Pamela Mertz,0.4760448635,,train,test,test,0,0,1,1,0,0,0,0,2,1,0,0
HeStutters,19,38,15041920,15089920,15025920,15105920,TRUE,Pamela Mertz,0.3719355762,,train,test,test,1,0,0,1,0,2,0,0,1,0,0,0
HeStutters,19,39,15179840,15227840,15163840,15243840,TRUE,Pamela Mertz,0.431696713,,train,test,test,0,0,1,2,0,0,0,0,1,1,0,0
HeStutters,19,40,15217120,15265120,15201120,15281120,TRUE,Pamela Mertz,0.5424096584,,train,test,test,0,0,0,1,0,0,0,1,2,1,0,0
HeStutters,19,41,16011520,16059520,15995520,16075520,TRUE,Pamela Mertz,0.5081025362,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,42,16044640,16092640,16028640,16108640,TRUE,Pamela Mertz,0.510436058,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,43,17176000,17224000,17160000,17240000,FALSE,HeStutters_19_0,0.2886921763,train,test,train,dev,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,19,44,17207200,17255200,17191200,17271200,TRUE,Pamela Mertz,0.08804848045,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,19,45,17246080,17294080,17230080,17310080,TRUE,Pamela Mertz,0.3950534761,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,19,46,17546240,17594240,17530240,17610240,TRUE,Pamela Mertz,0.3374480605,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,19,47,17584800,17632800,17568800,17648800,TRUE,Pamela Mertz,0.2907211483,,train,test,test,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,19,48,17619520,17667520,17603520,17683520,TRUE,Pamela Mertz,0.5051558018,,train,test,test,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,19,49,3080000,3128000,3064000,3144000,TRUE,Pamela Mertz,0.3471844196,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,19,50,3123520,3171520,3107520,3187520,TRUE,Pamela Mertz,0.4762353301,,train,test,test,0,0,0,1,1,0,0,0,2,1,0,0
HeStutters,19,51,17723520,17771520,17707520,17787520,TRUE,Pamela Mertz,0.3927853107,,train,test,test,0,0,0,1,0,0,0,1,2,1,0,0
HeStutters,19,52,17753600,17801600,17737600,17817600,TRUE,Pamela Mertz,0.3220888376,,train,test,test,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,19,53,18311360,18359360,18295360,18375360,TRUE,Pamela Mertz,0.174542129,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,19,54,18351200,18399200,18335200,18415200,TRUE,Pamela Mertz,0.476557225,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,55,18548480,18596480,18532480,18612480,TRUE,Pamela Mertz,0.4259568453,,train,test,test,0,0,0,1,0,0,0,3,2,0,0,0
HeStutters,19,56,18577760,18625760,18561760,18641760,TRUE,Pamela Mertz,0.5584381819,,train,test,test,0,0,0,0,0,0,1,1,3,0,0,0
HeStutters,19,57,18638880,18686880,18622880,18702880,TRUE,Pamela Mertz,0.5480160713,,train,test,test,0,0,0,0,0,3,0,0,0,1,0,0
HeStutters,19,58,19236000,19284000,19220000,19300000,TRUE,Pamela Mertz,0.3765124679,,train,test,test,0,0,1,1,0,0,0,3,1,1,0,0
HeStutters,19,59,19264960,19312960,19248960,19328960,TRUE,Pamela Mertz,0.3755636513,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,60,19304480,19352480,19288480,19368480,TRUE,Pamela Mertz,0.4507644773,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,19,61,19651360,19699360,19635360,19715360,TRUE,Pamela Mertz,0.4416356683,,train,test,test,0,0,1,2,0,0,0,1,1,1,0,0
HeStutters,19,62,19680960,19728960,19664960,19744960,TRUE,Pamela Mertz,0.1438111365,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,19,63,19736320,19784320,19720320,19800320,TRUE,Pamela Mertz,0.4666353762,,train,test,test,0,0,0,1,0,1,0,0,1,0,0,0
HeStutters,19,64,20204320,20252320,20188320,20268320,TRUE,Pamela Mertz,0.2307008803,,train,test,test,0,0,0,0,0,0,0,3,3,1,0,0
HeStutters,19,65,20245920,20293920,20229920,20309920,TRUE,Pamela Mertz,0.3928095996,,train,test,test,0,0,1,2,0,0,0,1,0,1,0,0
HeStutters,19,66,20270400,20318400,20254400,20334400,TRUE,Pamela Mertz,0.4435539842,,train,test,test,0,0,0,0,0,3,0,0,0,0,0,0
HeStutters,19,67,3283680,3331680,3267680,3347680,TRUE,Pamela Mertz,0.3111768067,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,19,68,3316480,3364480,3300480,3380480,TRUE,Pamela Mertz,0.5468947887,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,19,69,20328800,20376800,20312800,20392800,TRUE,Pamela Mertz,0.436062336,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,70,20780640,20828640,20764640,20844640,TRUE,Pamela Mertz,0.4847836494,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,19,71,20817600,20865600,20801600,20881600,TRUE,Pamela Mertz,0.5482167006,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,72,20858880,20906880,20842880,20922880,TRUE,Pamela Mertz,0.5599631071,,train,test,test,0,0,0,1,1,0,0,0,1,1,0,0
HeStutters,19,73,20940000,20988000,20924000,21004000,TRUE,Pamela Mertz,0.4660044312,,train,test,test,0,0,0,0,0,0,0,1,3,1,0,0
HeStutters,19,74,20970880,21018880,20954880,21034880,TRUE,Pamela Mertz,0.4096839428,,train,test,test,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,19,75,21152640,21200640,21136640,21216640,TRUE,Pamela Mertz,0.4617069066,,train,test,test,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,19,76,21183520,21231520,21167520,21247520,TRUE,Pamela Mertz,0.522149086,,train,test,test,0,0,0,0,0,0,1,2,3,0,0,0
HeStutters,19,77,22780320,22828320,22764320,22844320,FALSE,HeStutters_19_0,0.7132489085,train,test,train,dev,0,0,0,0,1,0,0,3,2,0,0,0
HeStutters,19,78,22809600,22857600,22793600,22873600,FALSE,HeStutters_19_0,0.2005656958,train,test,train,dev,0,0,0,0,0,0,0,3,3,1,0,0
HeStutters,19,79,23701600,23749600,23685600,23765600,TRUE,Pamela Mertz,0.1187297776,,train,test,test,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,19,80,23735200,23783200,23719200,23799200,TRUE,Pamela Mertz,0.5336999297,,train,test,test,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,19,81,23784800,23832800,23768800,23848800,TRUE,Pamela Mertz,0.5443347096,,train,test,test,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,19,82,24230560,24278560,24214560,24294560,TRUE,Pamela Mertz,0.3682657182,,train,test,test,0,0,0,1,1,0,0,3,2,0,0,0
HeStutters,19,83,24276640,24324640,24260640,24340640,TRUE,Pamela Mertz,0.5304877758,,train,test,test,0,0,0,0,0,2,0,2,1,0,0,0
HeStutters,19,84,24412320,24460320,24396320,24476320,TRUE,Pamela Mertz,0.2979059815,,train,test,test,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,19,85,24453280,24501280,24437280,24517280,TRUE,Pamela Mertz,0.4616804123,,train,test,test,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,19,86,4239360,4287360,4223360,4303360,TRUE,Pamela Mertz,0.5673158765,,train,test,test,0,0,0,0,1,0,0,0,2,1,0,0
HeStutters,19,87,4269920,4317920,4253920,4333920,TRUE,Pamela Mertz,0.3819827437,,train,test,test,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,19,88,24949920,24997920,24933920,25013920,TRUE,Pamela Mertz,0.2739687264,,train,test,test,0,0,1,2,0,0,1,3,0,0,0,0
HeStutters,19,89,24986080,25034080,24970080,25050080,TRUE,Pamela Mertz,0.5378690958,,train,test,test,0,0,1,1,0,0,0,2,1,1,0,0
HeStutters,19,90,25049280,25097280,25033280,25113280,TRUE,Pamela Mertz,0.5169963241,,train,test,test,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,19,91,25524160,25572160,25508160,25588160,TRUE,Pamela Mertz,0.3229902685,,train,test,test,0,1,0,0,0,0,0,1,3,0,0,0
HeStutters,19,92,25555360,25603360,25539360,25619360,TRUE,Pamela Mertz,0.5402390361,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,19,93,26152640,26200640,26136640,26216640,TRUE,Pamela Mertz,0.4769728482,,train,test,test,0,0,1,1,0,0,0,2,1,1,0,0
HeStutters,19,94,26200320,26248320,26184320,26264320,TRUE,Pamela Mertz,0.4830894768,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,19,95,27482400,27530400,27466400,27546400,TRUE,Pamela Mertz,0.4134376347,,train,test,test,0,0,0,0,1,3,0,0,0,0,0,0
HeStutters,19,96,27516160,27564160,27500160,27580160,TRUE,Pamela Mertz,0.01617485285,,train,test,test,0,0,0,2,0,0,0,0,1,1,0,0
HeStutters,19,97,27540000,27588000,27524000,27604000,TRUE,Pamela Mertz,0.2887126207,,train,test,test,0,0,1,1,0,0,1,0,1,1,0,0
HeStutters,19,98,28133440,28181440,28117440,28197440,FALSE,HeStutters_19_0,0.2976575196,train,test,train,dev,0,0,1,2,1,0,0,3,0,1,0,0
HeStutters,19,99,28169600,28217600,28153600,28233600,TRUE,Pamela Mertz,0.5075708628,,train,test,test,0,0,0,0,3,0,0,0,0,0,0,0
HeStutters,19,100,28780960,28828960,28764960,28844960,TRUE,Pamela Mertz,0.3565354347,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,101,28812160,28860160,28796160,28876160,TRUE,Pamela Mertz,0.05899015442,,train,test,test,0,0,1,1,0,0,0,3,1,0,0,0
HeStutters,19,102,28843040,28891040,28827040,28907040,FALSE,HeStutters_19_0,0.3493432105,train,test,train,dev,0,0,0,2,0,0,0,0,1,0,0,3
HeStutters,19,103,28873440,28921440,28857440,28937440,TRUE,Pamela Mertz,0.5211416483,,train,test,test,0,0,0,0,1,0,0,0,2,0,0,0
HeStutters,19,104,4557760,4605760,4541760,4621760,TRUE,Pamela Mertz,0.3462083638,,train,test,test,0,0,2,2,1,0,0,0,0,0,0,0
HeStutters,19,105,4590240,4638240,4574240,4654240,TRUE,Pamela Mertz,0.5334673524,,train,test,test,0,0,0,2,1,1,0,1,0,0,0,0
HeStutters,19,106,28971200,29019200,28955200,29035200,TRUE,Pamela Mertz,0.4193482995,,train,test,test,0,0,2,0,0,0,0,1,1,0,0,0
HeStutters,19,107,29010240,29058240,28994240,29074240,TRUE,Pamela Mertz,0.2554470003,,train,test,test,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,19,108,29049760,29097760,29033760,29113760,TRUE,Pamela Mertz,0.2301088572,,train,test,test,0,0,0,0,3,0,1,0,0,0,0,0
HeStutters,19,109,29068000,29116000,29052000,29132000,TRUE,Pamela Mertz,0.4902260005,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,110,29646880,29694880,29630880,29710880,TRUE,Pamela Mertz,0.4376650453,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,19,111,29676960,29724960,29660960,29740960,FALSE,HeStutters_19_0,0.6808593869,train,test,train,dev,0,0,0,1,0,0,0,2,2,0,0,0
HeStutters,19,112,30171520,30219520,30155520,30235520,TRUE,Pamela Mertz,0.4624379873,,train,test,test,0,0,1,1,0,0,0,2,1,1,0,0
HeStutters,19,113,30215840,30263840,30199840,30279840,TRUE,Pamela Mertz,0.4256470501,,train,test,test,0,0,2,0,0,0,0,0,1,2,0,0
HeStutters,19,114,30963360,31011360,30947360,31027360,FALSE,HeStutters_19_0,0.7192115188,train,test,train,dev,0,1,1,0,0,0,0,1,3,0,0,0
HeStutters,19,115,30993280,31041280,30977280,31057280,TRUE,Pamela Mertz,0.331230402,,train,test,test,0,0,0,2,1,0,1,0,0,0,0,0
HeStutters,19,116,32154720,32202720,32138720,32218720,TRUE,Pamela Mertz,0.1757326871,,train,test,test,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,19,117,32184000,32232000,32168000,32248000,TRUE,Pamela Mertz,0.4988934696,,train,test,test,0,0,2,1,0,0,0,0,1,0,0,0
HeStutters,19,118,33004320,33052320,32988320,33068320,TRUE,Pamela Mertz,0.30645895,,train,test,test,0,0,1,1,0,0,0,0,2,1,0,0
HeStutters,19,119,33033920,33081920,33017920,33097920,TRUE,Pamela Mertz,0.5229532719,,train,test,test,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,19,120,33367360,33415360,33351360,33431360,TRUE,Pamela Mertz,0.3751013279,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,19,121,33402560,33450560,33386560,33466560,TRUE,Pamela Mertz,0.5164706707,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,19,122,33560000,33608000,33544000,33624000,TRUE,Pamela Mertz,0.3930734396,,train,test,test,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,19,123,33593760,33641760,33577760,33657760,TRUE,Pamela Mertz,0.4194835126,,train,test,test,0,0,2,0,0,0,0,1,1,0,0,0
HeStutters,19,124,4655680,4703680,4639680,4719680,TRUE,Pamela Mertz,0.4140924811,,train,test,test,0,0,1,0,0,0,1,0,2,0,0,0
HeStutters,19,125,4685600,4733600,4669600,4749600,TRUE,Pamela Mertz,0.2324663401,,train,test,test,0,0,0,2,0,0,0,0,1,0,0,0
HeStutters,19,126,34267360,34315360,34251360,34331360,FALSE,HeStutters_19_0,0.7021339536,train,test,train,dev,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,127,34296480,34344480,34280480,34360480,TRUE,Pamela Mertz,0.3596700132,,train,test,test,0,0,0,1,0,0,0,3,2,0,0,0
HeStutters,19,128,34401280,34449280,34385280,34465280,TRUE,Pamela Mertz,0.5099599957,,train,test,test,0,0,0,1,0,1,1,2,2,0,0,0
HeStutters,19,129,34442560,34490560,34426560,34506560,TRUE,Pamela Mertz,0.1164022237,,train,test,test,0,0,0,2,0,0,1,0,1,0,0,0
HeStutters,19,130,34480160,34528160,34464160,34544160,TRUE,Pamela Mertz,0.2202835977,,train,test,test,0,0,0,3,2,0,0,0,0,0,0,0
HeStutters,19,131,34905280,34953280,34889280,34969280,TRUE,Pamela Mertz,0.2587249875,,train,test,test,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,19,132,34945920,34993920,34929920,35009920,TRUE,Pamela Mertz,0.1653246433,,train,test,test,0,0,1,1,1,0,0,0,1,1,0,0
HeStutters,19,133,34987680,35035680,34971680,35051680,TRUE,Pamela Mertz,0.2547682524,,train,test,test,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,19,134,35017760,35065760,35001760,35081760,TRUE,Pamela Mertz,0.3771573901,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,135,35076000,35124000,35060000,35140000,TRUE,Pamela Mertz,0.5186432004,,train,test,test,0,0,1,0,0,2,0,0,1,0,0,0
HeStutters,19,136,35444640,35492640,35428640,35508640,TRUE,Pamela Mertz,0.3985934258,,train,test,test,0,0,1,3,0,0,1,3,0,1,0,0
HeStutters,19,137,35479520,35527520,35463520,35543520,TRUE,Pamela Mertz,0.4985812306,,train,test,test,0,0,0,0,3,0,0,0,0,1,0,0
HeStutters,19,138,36919840,36967840,36903840,36983840,TRUE,Pamela Mertz,0.3628545702,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,19,139,36955200,37003200,36939200,37019200,TRUE,Pamela Mertz,0.5478557944,,train,test,test,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,19,140,37023680,37071680,37007680,37087680,TRUE,Pamela Mertz,0.4782679081,,train,test,test,0,0,0,0,0,1,0,2,2,0,0,0
HeStutters,19,141,37107840,37155840,37091840,37171840,TRUE,Pamela Mertz,0.4732043445,,train,test,test,0,0,1,2,0,0,0,0,0,0,0,0
HeStutters,19,142,37136960,37184960,37120960,37200960,TRUE,Pamela Mertz,0.5111676455,,train,test,test,0,0,1,1,0,0,0,0,1,0,0,0
HeStutters,19,143,7084800,7132800,7068800,7148800,TRUE,Pamela Mertz,0.4139744341,,train,test,test,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,19,144,7126080,7174080,7110080,7190080,TRUE,Pamela Mertz,0.533224225,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,19,145,38232960,38280960,38216960,38296960,TRUE,Pamela Mertz,0.46542418,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,146,38264320,38312320,38248320,38328320,FALSE,HeStutters_19_0,0.6009725332,train,test,train,dev,0,0,0,0,0,3,0,2,0,0,0,0
HeStutters,19,147,38768640,38816640,38752640,38832640,FALSE,HeStutters_19_0,0.6433553696,train,test,train,dev,0,0,0,1,1,0,0,0,1,0,0,0
HeStutters,19,148,38811360,38859360,38795360,38875360,TRUE,Pamela Mertz,0.482922405,,train,test,test,0,0,1,1,0,0,0,3,1,1,0,0
HeStutters,19,149,39839040,39887040,39823040,39903040,TRUE,Pamela Mertz,0.5325436592,,train,test,test,0,0,0,1,0,0,0,3,2,0,0,0
HeStutters,19,150,39876160,39924160,39860160,39940160,TRUE,Pamela Mertz,0.4471689761,,train,test,test,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,19,151,40754400,40802400,40738400,40818400,TRUE,Pamela Mertz,0.5037903786,,train,test,test,0,0,0,0,0,0,2,0,3,0,0,0
HeStutters,19,152,40786560,40834560,40770560,40850560,TRUE,Pamela Mertz,0.5366297364,,train,test,test,0,0,3,0,0,0,0,1,0,0,0,0
HeStutters,19,153,41017120,41065120,41001120,41081120,TRUE,Pamela Mertz,0.5375404358,,train,test,test,0,0,0,1,0,0,0,1,2,3,0,0
HeStutters,19,154,41048960,41096960,41032960,41112960,FALSE,HeStutters_19_0,0.689465344,train,test,train,dev,0,0,0,0,0,3,0,0,0,1,0,0
HeStutters,19,155,41306240,41354240,41290240,41370240,TRUE,Pamela Mertz,0.1191608459,,train,test,test,0,0,0,1,3,0,0,0,0,0,0,0
HeStutters,19,156,41362400,41410400,41346400,41426400,TRUE,Pamela Mertz,0.5190932751,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,19,157,42003680,42051680,41987680,42067680,TRUE,Pamela Mertz,0.4464491606,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,19,158,42033440,42081440,42017440,42097440,TRUE,Pamela Mertz,0.1781020164,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,19,159,42064480,42112480,42048480,42128480,TRUE,Pamela Mertz,0.3900641799,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,160,42127840,42175840,42111840,42191840,TRUE,Pamela Mertz,0.5483814478,,train,test,test,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,19,161,43364160,43412160,43348160,43428160,FALSE,HeStutters_19_0,0.670507133,train,test,train,dev,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,19,162,43397600,43445600,43381600,43461600,TRUE,Pamela Mertz,0.4278351367,,train,test,test,0,0,0,0,0,1,0,1,2,1,0,0
HeStutters,19,163,7162560,7210560,7146560,7226560,TRUE,Pamela Mertz,0.5237951875,,train,test,test,0,0,0,2,1,0,0,0,0,0,0,0
HeStutters,19,164,43434880,43482880,43418880,43498880,TRUE,Pamela Mertz,0.508005321,,train,test,test,0,0,0,0,0,1,0,3,2,0,0,0
HeStutters,19,165,43476480,43524480,43460480,43540480,TRUE,Pamela Mertz,0.07559527457,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,19,166,43502880,43550880,43486880,43566880,TRUE,Pamela Mertz,0.5374608636,,train,test,test,0,0,0,3,0,0,0,0,0,0,0,0
HeStutters,19,167,43595360,43643360,43579360,43659360,TRUE,Pamela Mertz,0.5343216062,,train,test,test,0,0,2,1,0,0,0,2,1,0,0,0
HeStutters,19,168,43624320,43672320,43608320,43688320,TRUE,Pamela Mertz,0.4310687482,,train,test,test,0,0,0,0,1,2,0,1,0,1,0,0
HeStutters,19,169,43729120,43777120,43713120,43793120,TRUE,Pamela Mertz,0.4827731848,,train,test,test,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,19,170,43762720,43810720,43746720,43826720,TRUE,Pamela Mertz,0.4522181153,,train,test,test,0,0,0,0,1,0,0,0,2,0,0,0
HeStutters,19,171,44599520,44647520,44583520,44663520,TRUE,Pamela Mertz,0.5211340785,,train,test,test,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,19,172,44632480,44680480,44616480,44696480,TRUE,Pamela Mertz,0.533572495,,train,test,test,0,0,1,1,0,0,0,3,1,0,0,0
HeStutters,19,173,44670560,44718560,44654560,44734560,TRUE,Pamela Mertz,0.4801985323,,train,test,test,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,19,174,45065440,45113440,45049440,45129440,TRUE,Pamela Mertz,0.1760707498,,train,test,test,0,0,0,1,0,0,0,0,2,3,0,0
HeStutters,19,175,45096480,45144480,45080480,45160480,TRUE,Pamela Mertz,0.3484044075,,train,test,test,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,19,176,45252640,45300640,45236640,45316640,TRUE,Pamela Mertz,0.3622548878,,train,test,test,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,19,177,45302080,45350080,45286080,45366080,TRUE,Pamela Mertz,0.3933588266,,train,test,test,0,0,2,0,0,1,0,2,0,1,0,0
HeStutters,19,178,45562560,45610560,45546560,45626560,TRUE,Pamela Mertz,0.5065012574,,train,test,test,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,19,179,45592640,45640640,45576640,45656640,TRUE,Pamela Mertz,0.2526472807,,train,test,test,0,1,1,0,0,0,0,2,3,0,0,0
HeStutters,19,180,45631360,45679360,45615360,45695360,TRUE,Pamela Mertz,0.4782724679,,train,test,test,0,0,0,1,0,2,0,0,0,0,0,0
HeStutters,19,181,7700160,7748160,7684160,7764160,TRUE,Pamela Mertz,0.4698047042,,train,test,test,0,0,0,1,0,0,0,1,2,3,0,0
